Language, Program, PowerLimit, Package, Core(s), Time (ms), Temperature, Memory
C, fibonacci_linear_O2_40, -1, 0.071777343750000000, 0.033630371093750000,14, 34.2, 1536
C, fibonacci_linear_O2_40, -1, 0.078552246093750000, 0.032836914062500000,13, 34.2, 1536
C, fibonacci_linear_O2_40, -1, 0.059753417968750000, 0.029479980468750000,13, 34.2, 1536
C, fibonacci_linear_O2_40, -1, 0.050659179687500000, 0.026062011718750000,10, 34.2, 1536
C, fibonacci_linear_O2_40, -1, 0.045166015625000000, 0.024353027343750000,10, 34.2, 1536
C, fibonacci_recursive_O0_10, -1, 0.053955078125000000, 0.039978027343750000,2, 35.8, 1536
C, fibonacci_recursive_O0_10, -1, 0.028259277343750000, 0.028076171875000000,2, 35.8, 1536
C, fibonacci_recursive_O0_10, -1, 0.044677734375000000, 0.031372070312500000,2, 35.8, 1536
C, fibonacci_recursive_O0_10, -1, 0.038940429687500000, 0.029357910156250000,3, 35.8, 1536
C, fibonacci_recursive_O0_10, -1, 0.026428222656250000, 0.026306152343750000,2, 35.8, 1536
C, fibonacci_recursive_O0_10, -1, 0.031311035156250000, 0.031494140625000000,2, 35.8, 1536
C, fibonacci_recursive_O0_10, -1, 0.049560546875000000, 0.045837402343750000,3, 35.8, 1536
C, fibonacci_recursive_O0_10, -1, 0.044250488281250000, 0.041870117187500000,3, 35.8, 1536
C, fibonacci_recursive_O0_10, -1, 0.060974121093750000, 0.049865722656250000,4, 35.8, 1536
C, fibonacci_recursive_O0_10, -1, 0.056152343750000000, 0.044677734375000000,3, 35.8, 1536
C, fibonacci_recursive_O2_10, -1, 0.038757324218750000, 0.020263671875000000,10, 36.0, 1536
C, fibonacci_recursive_O2_10, -1, 0.072143554687500000, 0.028747558593750000,6, 36.0, 1536
C, fibonacci_recursive_O2_10, -1, 0.045532226562500000, 0.037048339843750000,3, 36.0, 1536
C, fibonacci_recursive_O2_10, -1, 0.026916503906250000, 0.029174804687500000,2, 36.0, 1536
C, fibonacci_recursive_O2_10, -1, 0.039550781250000000, 0.027465820312500000,2, 36.0, 1536
C, fibonacci_recursive_O2_10, -1, 0.031250000000000000, 0.029785156250000000,2, 36.0, 1536
