duration,emissions,cpu_power,ram_power,cpu_energy,ram_energy,energy_consumed,ram_total_size,Program,Optimization,Execution,Size
0.0027321440029481,1.8262644558386583e-09,12.5,2.852411270141602,9.156888887042037e-09,1.874408980339758e-09,1.1031297867381795e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,10
0.00275391499963,1.8288693581165182e-09,12.5,2.852411270141602,9.176649301581266e-09,1.870383117743776e-09,1.1047032419325042e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,10
0.002804294002999,1.886110059378832e-09,12.5,2.852411270141602,9.461201393100461e-09,1.9315855656307748e-09,1.1392786958731234e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,10
0.0026655629990273,1.794478837313157e-09,12.5,2.852411270141602,8.988989583890039e-09,1.850311650839365e-09,1.0839301234729403e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,10
0.0028481100016506,1.9084518630279616e-09,12.5,2.852411270141602,9.61139931455869e-09,1.916340219173477e-09,1.1527739533732168e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,10
0.0026413300001877,1.715584073732755e-09,12.5,2.852411270141602,8.586340274834786e-09,1.7764080518808611e-09,1.0362748326715648e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,10
0.0027281740003672,1.8416690080464358e-09,12.5,2.852411270141602,9.209666662475988e-09,1.91468027201892e-09,1.1124346934494908e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,10
0.0027785589991253,1.862163245747676e-09,12.5,2.852411270141602,9.353343746928052e-09,1.8947957959837387e-09,1.1248139542911792e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,10
0.0024619590003567,1.657190986797257e-09,12.5,2.852411270141602,8.300850696387998e-09,1.709182264641139e-09,1.0010032961029138e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,10
0.0025794629982556,1.733063999973877e-09,12.5,2.852411270141602,8.679517362806008e-09,1.78881604084042e-09,1.0468333403646427e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,10
0.003165081001498,2.135477335087877e-09,12.5,2.852411270141602,1.0698875005093416e-08,2.2001804942806647e-09,1.289905549937408e-08,7.6064300537109375,Fibonacci_Recursive,O2,10,10
0.0027238850016146,1.8227621263135943e-09,12.5,2.852411270141602,9.156798607061016e-09,1.853343923207805e-09,1.1010142530268825e-08,7.6064300537109375,Fibonacci_Recursive,O2,10,10
0.0026483180008654,1.783317672354498e-09,12.5,2.852411270141602,8.944472218293717e-09,1.8274115431270862e-09,1.0771883761420804e-08,7.6064300537109375,Fibonacci_Recursive,O2,10,10
0.0029069429983792,1.931810766839024e-09,12.5,2.852411270141602,9.724517351767444e-09,1.944318409825667e-09,1.1668835761593112e-08,7.6064300537109375,Fibonacci_Recursive,O2,10,10
0.0031501250014116,2.123578063735078e-09,12.5,2.852411270141602,1.0639197916538656e-08,2.187981679935454e-09,1.2827179596474112e-08,7.6064300537109375,Fibonacci_Recursive,O2,10,10
0.0027551120001589,1.8240852890388351e-09,12.5,2.852411270141602,9.152121530557152e-09,1.866013381155926e-09,1.1018134911713076e-08,7.6064300537109375,Fibonacci_Recursive,O2,10,10
0.0026976319968525,1.8104406158749246e-09,12.5,2.852411270141602,9.067246524965514e-09,1.86846962560213e-09,1.0935716150567644e-08,7.6064300537109375,Fibonacci_Recursive,O2,10,10
0.0028065530023013,1.8915836290366407e-09,12.5,2.852411270141602,9.467375005240482e-09,1.958474293996867e-09,1.1425849299237349e-08,7.6064300537109375,Fibonacci_Recursive,O2,10,10
0.002653358002135,1.784015738287805e-09,12.5,2.852411270141602,8.930562507379768e-09,1.845537824766465e-09,1.0776100332146233e-08,7.6064300537109375,Fibonacci_Recursive,O2,10,10
0.0037812740010849,2.5067764380432147e-09,12.5,2.852411270141602,1.2639354167731656e-08,2.5024822112117327e-09,1.5141836378943388e-08,7.6064300537109375,Fibonacci_Recursive,O2,10,10
0.0139739810001628,9.736540137868612e-09,12.5,2.852411270141602,4.818463888669713e-08,1.0627585222008908e-08,5.8812224108706054e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,30
0.0146449960011523,1.0190883370268185e-08,12.5,2.852411270141602,5.042255903238886e-08,1.113406253453039e-08,6.155662156691926e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,30
0.0153190999990329,1.0655412365774855e-08,12.5,2.852411270141602,5.2705805551846025e-08,1.1656739166611851e-08,6.436254471845786e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,30
0.0143727140020928,1.0014413836058109e-08,12.5,2.852411270141602,4.952494792733989e-08,1.0965733824474385e-08,6.049068175181427e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,30
0.0189826360001461,1.3254268721703696e-08,12.5,2.852411270141602,6.543340973368889e-08,1.462716737275858e-08,8.006057710644748e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,30
0.0145033529988722,1.0086855294326624e-08,12.5,2.852411270141602,4.993860069488518e-08,1.0989653666718808e-08,6.0928254361604e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,30
0.0154087810005876,1.0746511004145573e-08,12.5,2.852411270141602,5.316066666536144e-08,1.1752146778946841e-08,6.491281344430829e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,30
0.0136075769987655,9.489056099136878e-09,12.5,2.852411270141602,4.693510068894588e-08,1.0382230311621177e-08,5.7317331000567055e-08,7.6064300537109375,Fibonacci_Recursive,O0,10,30
